Date,Temperature,Location
2022-02-15,19.707067244330695,City B
2022-02-16,18.412284530349005,City A
2022-02-17,11.837883489660083,City A
2022-02-18,19.664329226927393,City B
2022-02-19,27.4467798103724,City A
2022-02-20,22.60651874137857,City B
2022-02-21,23.05963596365579,City C
2022-02-22,13.292516372084787,City B
2022-02-23,22.384491844611112,City C
2022-02-24,20.742247906900392,City B
2022-02-25,22.645226191672158,City B
2022-02-26,22.11314310854413,City A
2022-02-27,13.201096372480931,City A
2022-02-28,19.792995942210162,City A
2022-03-01,16.21064569787417,City A
2022-03-02,19.74957952857589,City B
2022-03-03,15.512995365490848,City A
2022-03-04,26.56235183570498,City B
2022-03-05,15.705138057778289,City B
2022-03-06,15.50528921767232,City C
2022-03-07,20.372932032717767,City B
2022-03-08,14.614504652980026,City A
2022-03-09,17.87668348783567,City C
2022-03-10,15.85017701231019,City C
2022-03-11,27.05586031944806,City C
2022-03-12,23.929019134155862,City B
2022-03-13,19.712652407673026,City A
2022-03-14,18.043914739129917,City C
2022-03-15,24.704588072875566,City B
2022-03-16,22.02602040161444,City B
2022-03-17,22.49026202341428,City C
2022-03-18,19.86903881327875,City A
2022-03-19,11.55884986114284,City B
2022-03-20,19.437670087202235,City C
2022-03-21,17.337550403954662,City B
2022-03-22,23.225276367299386,City A
2022-03-23,25.059212164970944,City A
2022-03-24,16.710244776194155,City A
2022-03-25,22.341926171385257,City A
2022-03-26,28.679394988428566,City B
2022-03-27,16.661436397147206,City A
2022-03-28,28.409608700365688,City C
2022-03-29,15.737070764146765,City A
2022-03-30,20.114798778039756,City A
2022-03-31,19.944271940790795,City C
2022-04-01,20.057494499350312,City A
2022-04-02,15.811609790460274,City A
2022-04-03,17.04408448117785,City C
2022-04-04,16.661398568203005,City A
2022-04-05,21.634812977022285,City B
2022-04-06,21.650175572551557,City B
2022-04-07,31.129721658691295,City A
2022-04-08,26.854945031455607,City B
2022-04-09,17.450783789307604,City C
2022-04-10,21.62434807898093,City B
2022-04-11,24.985589903958797,City A
2022-04-12,20.153009121692588,City A
2022-04-13,19.65179210776532,City A
2022-04-14,20.257874713849446,City A
2022-04-15,24.336383144042138,City C
2022-04-16,15.758397385973836,City A
2022-04-17,18.37165265589913,City C
2022-04-18,22.35216572423241,City C
2022-04-19,21.55723535777078,City A
2022-04-20,21.197913799281956,City B
2022-04-21,18.150994168480985,City B
2022-04-22,24.862678945712684,City B
2022-04-23,30.66934123602269,City A
2022-04-24,22.032077468381033,City B
2022-04-25,19.0341164922508,City C
2022-04-26,23.778701444472713,City B
2022-04-27,17.30433681623505,City C
2022-04-28,16.251548276485515,City B
2022-04-29,20.16404373806856,City C
2022-04-30,7.086016835150277,City B
2022-05-01,14.230248181739952,City B
2022-05-02,18.26019072039577,City C
2022-05-03,13.233055709261432,City B
2022-05-04,14.836784490539351,City B
2022-05-05,17.816258312709962,City B
2022-05-06,11.785173532346954,City A
2022-05-07,17.96964101870084,City A
2022-05-08,17.323649177335778,City B
2022-05-09,20.12702604192508,City B
2022-05-10,25.770920152470097,City A
2022-05-11,20.86252208246433,City C
2022-05-12,20.105310106710316,City B
2022-05-13,20.49727228515356,City B
2022-05-14,21.13696387560564,City C
2022-05-15,14.916306756951155,City C
2022-05-16,19.42612337614601,City C
2022-05-17,21.543756209183066,City B
2022-05-18,13.146200087284697,City C
2022-05-19,24.328264614079266,City C
2022-05-20,25.406880172290947,City A
2022-05-21,16.843120057753055,City C
2022-05-22,18.793311042734477,City B
2022-05-23,15.609048285949633,City B
2022-05-24,23.496902417939086,City A
2022-05-25,14.693888562770454,City B
2022-05-26,18.887614948785398,City B
2022-05-27,15.705400460961641,City A
2022-05-28,20.254771385056447,City C
2022-05-29,11.028853642551395,City C
2022-05-30,26.632308211828466,City B
2022-05-31,15.17696787896868,City A
2022-06-01,20.29947341558138,City C
2022-06-02,18.937384776148456,City B
2022-06-03,16.189427440387508,City C
2022-06-04,15.561099316820323,City B
2022-06-05,24.6819927177623,City C
2022-06-06,17.371797034490303,City C
2022-06-07,21.355850923186555,City B
2022-06-08,15.992515573028125,City C
2022-06-09,16.764092840761197,City B
2022-06-10,22.361235750439242,City A
2022-06-11,24.652042480555583,City C
2022-06-12,19.1234179883649,City A
2022-06-13,12.890400641797815,City B
2022-06-14,29.98978039875002,City C
2022-06-15,15.717253458828953,City C
2022-06-16,12.292063001641063,City C
2022-06-17,32.97212293884076,City A
2022-06-18,17.979838530745315,City C
2022-06-19,12.69133655869296,City C
2022-06-20,16.58280116605659,City B
2022-06-21,21.837724480111344,City C
2022-06-22,20.951557787969698,City C
2022-06-23,15.74135401373205,City A
2022-06-24,29.113618000639796,City A
2022-06-25,17.392101610033134,City C
2022-06-26,14.076567047942241,City A
2022-06-27,24.8034669923033,City C
2022-06-28,26.64531423269841,City C
2022-06-29,15.912534511918867,City C
2022-06-30,12.993263534803447,City C
2022-07-01,25.152191337078023,City C
2022-07-02,9.763381934710191,City A
2022-07-03,13.866891703016922,City B
2022-07-04,24.837230750251173,City C
2022-07-05,19.72323725988805,City C
2022-07-06,18.68031325703656,City C
2022-07-07,21.76408303247189,City C
2022-07-08,19.236127882272957,City A
2022-07-09,13.506566389184549,City C
2022-07-10,26.38037673003094,City B
2022-07-11,26.625070264434076,City B
2022-07-12,21.026662818889797,City C
2022-07-13,20.22567007716005,City C
2022-07-14,31.69812403010029,City C
2022-07-15,18.617835774920813,City B
2022-07-16,18.702115090829803,City A
2022-07-17,21.82240624620253,City A
2022-07-18,27.356609780711693,City A
2022-07-19,27.96385377208742,City B
2022-07-20,18.707136841616144,City B
2022-07-21,21.541656229796725,City A
2022-07-22,13.109582664679614,City C
2022-07-23,18.440119460418934,City C
2022-07-24,15.798548022603468,City A
2022-07-25,14.965841238505082,City A
2022-07-26,28.407883581336637,City B
2022-07-27,16.038566690969276,City B
2022-07-28,17.341970459942726,City B
2022-07-29,21.82924393958429,City A
2022-07-30,26.489126334867926,City A
2022-07-31,22.405575631944178,City C
2022-08-01,33.79677557010791,City B
2022-08-02,19.626660108744254,City C
2022-08-03,21.29358220114873,City C
2022-08-04,21.378003369920282,City C
2022-08-05,27.175246933945772,City B
2022-08-06,22.536194755548077,City A
2022-08-07,19.418851498064253,City B
2022-08-08,15.262557025465602,City B
2022-08-09,21.222217279808163,City B
2022-08-10,27.006724156459796,City C
2022-08-11,17.948091031710646,City C
2022-08-12,22.64471809208291,City C
2022-08-13,21.23073894342422,City A
2022-08-14,24.317598291906574,City A
2022-08-15,15.976231296810653,City A
2022-08-16,31.73323515263281,City A
2022-08-17,13.604194464858708,City B
2022-08-18,18.172244550069813,City C
2022-08-19,24.69046270452823,City C
2022-08-20,21.483665862470566,City B
2022-08-21,24.149930795405517,City B
2022-08-22,17.51948833008719,City C
2022-08-23,19.625975086598295,City C
2022-08-24,20.061159918194086,City A
2022-08-25,27.846298072679524,City A
2022-08-26,23.452145121915244,City B
2022-08-27,23.98336054182336,City C
2022-08-28,16.710369537316023,City C
2022-08-29,24.844413192815253,City A
2022-08-30,21.127908317844017,City A
2022-08-31,26.94572657838964,City C
2022-09-01,30.07030077459234,City B
2022-09-02,18.466171119864978,City A
2022-09-03,17.968484347774687,City C
2022-09-04,15.679775044488153,City B
2022-09-05,19.2821024414184,City C
2022-09-06,18.08987275524808,City C
2022-09-07,21.79752199785505,City C
2022-09-08,19.27716591533132,City B
2022-09-09,18.1920035960919,City B
2022-09-10,25.32292568063926,City C
2022-09-11,15.31059884424274,City C
2022-09-12,22.16553976575672,City B
2022-09-13,17.970291364057584,City C
2022-09-14,23.621842524349823,City C
2022-09-15,26.926307733611154,City B
2022-09-16,18.484508732879636,City A
2022-09-17,22.205164536365757,City B
2022-09-18,20.8939643286659,City A
2022-09-19,16.002888002284518,City A
2022-09-20,21.203937548709693,City B
2022-09-21,21.44560252639406,City A
2022-09-22,22.064354102230872,City C
2022-09-23,19.00800551589977,City B
2022-09-24,20.470961501550732,City A
2022-09-25,14.261945275784324,City A
2022-09-26,18.209429622600716,City B
2022-09-27,22.77981339854899,City B
2022-09-28,24.462369436657653,City C
2022-09-29,17.888425879373646,City A
2022-09-30,20.52357014716642,City B
2022-10-01,21.140266625620335,City A
2022-10-02,21.007399733522163,City A
2022-10-03,22.70386792650195,City A
2022-10-04,10.909611848082152,City B
2022-10-05,19.753379649262136,City C
2022-10-06,21.195168006233825,City A
2022-10-07,14.998348255231473,City B
2022-10-08,28.36992853505355,City A
2022-10-09,20.80779633619084,City C
2022-10-10,27.817023725144647,City A
2022-10-11,16.047384890834614,City C
2022-10-12,15.463499392373365,City B
2022-10-13,21.12126110482841,City B
2022-10-14,11.606558185856716,City B
2022-10-15,21.074827953130466,City A
2022-10-16,20.48609616001459,City C
2022-10-17,25.078326407710506,City A
2022-10-18,23.505206705825486,City C
2022-10-19,17.91261325057483,City B
2022-10-20,14.512516726148776,City A
2022-10-21,28.561526106716485,City B
2022-10-22,16.03942489717425,City B
2022-10-23,14.772377214652671,City C
2022-10-24,14.575719702692775,City C
2022-10-25,25.586526577683323,City C
2022-10-26,17.40549897787574,City A
2022-10-27,16.231477669096996,City B
2022-10-28,20.688449129516737,City A
2022-10-29,18.965276447213544,City C
2022-10-30,16.609522696068765,City C
2022-10-31,23.769957334892396,City C
2022-11-01,25.326577460489972,City B
2022-11-02,24.926587544699334,City B
2022-11-03,23.834598348305995,City C
2022-11-04,22.013127655650177,City B
2022-11-05,11.120560000190856,City B
2022-11-06,28.346254031884843,City A
2022-11-07,21.509946051787765,City A
2022-11-08,23.04078213800321,City C
2022-11-09,25.574811614737012,City C
2022-11-10,27.16676251440996,City B
2022-11-11,22.091990056545963,City A
2022-11-12,22.17773079647827,City A
2022-11-13,17.003878612701403,City C
2022-11-14,20.165448755693802,City A
2022-11-15,15.729193695928227,City B
2022-11-16,16.400297339290525,City A
2022-11-17,15.532127988429043,City A
2022-11-18,19.219880545013563,City C
2022-11-19,25.245465939600052,City A
2022-11-20,35.8548738664509,City C
2022-11-21,20.947498187739566,City C
2022-11-22,13.2579345612194,City A
2022-11-23,26.32491664928128,City C
2022-11-24,18.496080617619864,City B
2022-11-25,16.69695703011504,City C
2022-11-26,21.049247389615278,City C
2022-11-27,13.796877002218864,City A
2022-11-28,21.112315820043033,City A
2022-11-29,19.558122384004225,City C
2022-11-30,20.491889534077377,City C
2022-12-01,21.907081271045854,City C
2022-12-02,20.337461286204032,City B
2022-12-03,20.081690420564463,City A
2022-12-04,21.421572594989723,City B
2022-12-05,22.077003130855633,City A
2022-12-06,14.842587698423712,City A
2022-12-07,12.850043706572759,City B
2022-12-08,19.691809739138925,City B
2022-12-09,12.83632255032946,City A
2022-12-10,20.437657354608355,City A
2022-12-11,24.69373437841155,City B
2022-12-12,23.03555835958023,City B
2022-12-13,14.759147965872634,City A
2022-12-14,15.698687740212407,City B
2022-12-15,21.641506475003776,City C
2022-12-16,17.99351097433245,City A
2022-12-17,18.416723524739467,City B
2022-12-18,22.98453240623977,City C
2022-12-19,15.063566532711738,City A
2022-12-20,17.99382645044409,City A
2022-12-21,15.999587619576994,City B
2022-12-22,14.784352509823222,City C
2022-12-23,15.714609056644177,City B
2022-12-24,23.38731084673206,City B
2022-12-25,20.25910194741211,City C
2022-12-26,15.604196855824625,City B
2022-12-27,18.84449196203502,City A
2022-12-28,11.80596346438911,City C
2022-12-29,16.333435962081673,City B
2022-12-30,30.747872674336435,City B
2022-12-31,19.54878075167125,City B
2023-01-01,23.65829463515196,City A
2023-01-02,19.672558124277586,City A
2023-01-03,21.740846176209043,City C
2023-01-04,23.31629044839587,City C
2023-01-05,14.476917012367647,City A
2023-01-06,19.845318713630206,City C
2023-01-07,27.89432597208244,City A
2023-01-08,16.022497249733544,City A
2023-01-09,17.167800731338904,City B
2023-01-10,18.46154361316499,City C
2023-01-11,21.345120365881233,City B
2023-01-12,22.624589318229415,City A
2023-01-13,26.337058274093284,City C
2023-01-14,22.4974911673433,City B
2023-01-15,19.68973437100833,City A
2023-01-16,26.29583564805407,City A
2023-01-17,23.52055511070791,City B
2023-01-18,12.521602418714918,City B
2023-01-19,32.63184120177999,City B
2023-01-20,28.84960694098367,City C
2023-01-21,19.15892888616463,City C
2023-01-22,21.889550508692373,City B
2023-01-23,26.621793749979197,City B
2023-01-24,19.138996036515586,City A
2023-01-25,23.651758951885096,City C
2023-01-26,25.52289236785738,City B
2023-01-27,14.925870461327795,City C
2023-01-28,16.98834073208569,City C
2023-01-29,24.607041989052906,City C
2023-01-30,22.304072385744153,City A
2023-01-31,24.618982801569736,City B
2023-02-01,19.33715992673141,City B
2023-02-02,18.554973945228834,City B
2023-02-03,10.006802622083136,City A
2023-02-04,14.269997867462784,City A
2023-02-05,20.235330473292468,City A
2023-02-06,24.122786097821184,City B
2023-02-07,22.655891832678478,City C
2023-02-08,19.35879012986149,City A
2023-02-09,18.641142167546516,City C
2023-02-10,21.085898163191402,City A
2023-02-11,20.39105590546076,City A
2023-02-12,27.02272757469856,City A
2023-02-13,20.73220385239125,City B
2023-02-14,12.593770189013508,City A
2023-02-15,13.637209324838416,City B
2023-02-16,27.5937966848179,City A
2023-02-17,14.144197692749598,City A
2023-02-18,23.822487265167666,City C
2023-02-19,18.658136323953094,City A
2023-02-20,19.151208530487573,City A
2023-02-21,19.329336086157898,City C
2023-02-22,26.106924797295992,City A
2023-02-23,19.035790857280176,City B
2023-02-24,19.833403585774235,City A
2023-02-25,12.345982513002536,City B
2023-02-26,21.033452558540016,City A
2023-02-27,22.6552125348903,City B
2023-02-28,21.195727903268935,City A
2023-03-01,26.989481305433678,City C
2023-03-02,20.275856773901157,City A
2023-03-03,21.494887280595087,City B
2023-03-04,28.242520051340897,City A
2023-03-05,12.24992905320926,City A
2023-03-06,17.720873261003156,City A
2023-03-07,27.13079376009633,City B
2023-03-08,24.680645741555413,City B
2023-03-09,23.391900494202353,City A
2023-03-10,24.163253697322393,City A
2023-03-11,21.63533104560511,City A
2023-03-12,28.157987137661358,City C
2023-03-13,21.88879584865359,City C
2023-03-14,21.199335529476393,City A
2023-03-15,20.794793370628216,City A
2023-03-16,20.964319777751932,City A
2023-03-17,14.21491359592066,City A
2023-03-18,23.853365272316715,City C
2023-03-19,19.347801331083364,City B
2023-03-20,29.10957548930203,City B
2023-03-21,19.621747647057887,City B
2023-03-22,22.104591420878283,City A
2023-03-23,21.233010931306673,City C
2023-03-24,16.872214824453735,City B
2023-03-25,24.96068414259253,City C
2023-03-26,29.525318202800086,City A
2023-03-27,19.926113901700777,City A
2023-03-28,18.497606072072887,City B
2023-03-29,18.22485634472313,City A
2023-03-30,10.538190533413292,City B
2023-03-31,19.110934281484937,City C
2023-04-01,21.25499058004162,City A
2023-04-02,25.273789625901415,City B
2023-04-03,24.80023870574964,City B
2023-04-04,17.917504587816538,City A
2023-04-05,18.61588502613056,City C
2023-04-06,25.619526528072196,City C
2023-04-07,19.132680514635606,City C
2023-04-08,17.449852301221917,City A
2023-04-09,26.96259224717136,City A
2023-04-10,25.18792833525317,City C
2023-04-11,20.09395895887129,City A
2023-04-12,17.031112761106662,City C
2023-04-13,9.940598403776455,City B
2023-04-14,22.948518027873618,City B
2023-04-15,15.518151387239099,City C
2023-04-16,10.18633995429624,City A
2023-04-17,27.92410263674509,City C
2023-04-18,23.239838955049443,City A
2023-04-19,14.304959034415173,City B
2023-04-20,13.927993085203704,City B
2023-04-21,24.354808910858097,City A
2023-04-22,15.610146917320648,City C
2023-04-23,26.480749337639416,City A
2023-04-24,23.082296563130775,City C
2023-04-25,22.682982602834116,City C
2023-04-26,22.023477278071503,City B
2023-04-27,20.95725436011956,City C
2023-04-28,24.402555995885553,City B
2023-04-29,17.729598187421974,City B
2023-04-30,20.429759867171924,City A
2023-05-01,23.75973293838598,City B
2023-05-02,22.81494859293064,City B
2023-05-03,14.025065973656698,City B
2023-05-04,17.49795166347868,City C
2023-05-05,21.264017527095774,City A
2023-05-06,17.959926454800517,City C
2023-05-07,28.873292804866665,City B
2023-05-08,18.034234026229434,City C
2023-05-09,19.188907762116546,City B
2023-05-10,23.847150890886518,City A
2023-05-11,21.65266371617458,City B
2023-05-12,19.273627713976154,City B
2023-05-13,16.21753235559626,City B
2023-05-14,21.50757028698383,City C
2023-05-15,25.195482201891963,City B
2023-05-16,22.395476120491143,City B
2023-05-17,16.10908239271939,City B
2023-05-18,28.683874784883553,City B
2023-05-19,12.76711054982053,City B
2023-05-20,12.086571790986055,City B
2023-05-21,24.802786122286143,City C
2023-05-22,21.12920239301345,City A
2023-05-23,17.2525072684798,City A
2023-05-24,14.507146362223352,City A
2023-05-25,31.60399919640149,City A
2023-05-26,20.58545436077721,City C
2023-05-27,22.67100585422886,City B
2023-05-28,21.58942548619091,City B
2023-05-29,22.17403978865579,City C
2023-05-30,22.70047230262403,City A
2023-05-31,23.66212004877438,City C
2023-06-01,18.123887996196636,City C
2023-06-02,18.54179006824078,City A
2023-06-03,11.294885958205493,City C
2023-06-04,16.098477967492304,City B
2023-06-05,21.355563982233573,City C
2023-06-06,25.225116877513454,City A
2023-06-07,22.99519763188092,City A
2023-06-08,18.29653828061035,City A
2023-06-09,13.684135439574229,City C
2023-06-10,6.113204272862834,City A
2023-06-11,25.758669873903997,City B
2023-06-12,17.053855067449252,City A
2023-06-13,17.757674968979703,City B
2023-06-14,20.657869839540343,City C
2023-06-15,12.97219976304055,City A
2023-06-16,18.251089099442314,City A
2023-06-17,30.11735974884987,City B
2023-06-18,22.526934692886712,City C
2023-06-19,21.796245782567283,City B
2023-06-20,12.087527610091207,City C
2023-06-21,31.218009472913202,City B
2023-06-22,12.886025456868285,City B
2023-06-23,29.611623777221993,City A
2023-06-24,9.424719924060962,City B
2023-06-25,27.0268271936221,City C
2023-06-26,28.090271345001128,City B
2023-06-27,15.877954393360827,City C
2023-06-28,22.112901861364413,City B
2023-06-29,22.737402860523325,City A
2023-06-30,15.93102758384347,City B
2023-07-01,12.754411946315347,City C
2023-07-02,13.411413284296174,City C
2023-07-03,22.70504109979904,City A
2023-07-04,19.57442198740297,City C
2023-07-05,17.178494833489196,City A
2023-07-06,24.8338400558323,City B
2023-07-07,22.540339546957387,City C
2023-07-08,16.222686368171832,City A
2023-07-09,13.993992404913055,City B
2023-07-10,22.616308693440384,City B
2023-07-11,17.312083157209692,City A
2023-07-12,20.49602431265751,City A
2023-07-13,27.881494863138588,City B
2023-07-14,22.511641200373898,City B
2023-07-15,15.688665001233815,City A
2023-07-16,20.803305949098863,City A
2023-07-17,15.236775235923062,City B
2023-07-18,28.04261077974362,City B
2023-07-19,17.192106251983894,City C
2023-07-20,21.036353734868094,City C
2023-07-21,21.53866287339716,City A
2023-07-22,20.796252341868513,City A
2023-07-23,10.207255224317306,City B
2023-07-24,12.767894680083357,City B
2023-07-25,17.738248622154543,City A
2023-07-26,21.597159166657654,City A
2023-07-27,19.311103928571146,City A
2023-07-28,15.214262634244916,City A
2023-07-29,13.257878404391494,City B
2023-07-30,17.99221227750328,City C
2023-07-31,17.657619776601386,City C
2023-08-01,22.56418228796378,City A
2023-08-02,18.36840768920841,City A
2023-08-03,23.013538282146648,City C
2023-08-04,17.026751151397974,City B
2023-08-05,18.720211653928658,City B
2023-08-06,18.259768101786904,City A
2023-08-07,16.088165165489553,City A
2023-08-08,23.12559328216865,City C
2023-08-09,15.932020014527465,City A
2023-08-10,17.391792450146905,City C
2023-08-11,19.634401770259014,City B
2023-08-12,13.513101720216302,City A
2023-08-13,18.375325208397506,City C
2023-08-14,16.44346820128606,City A
2023-08-15,18.059229037588754,City A
2023-08-16,19.700359986644546,City C
2023-08-17,16.000431884296678,City A
2023-08-18,18.899621100898223,City C
2023-08-19,26.543343761760894,City A
2023-08-20,19.871007208727566,City A
2023-08-21,25.726310865096124,City A
2023-08-22,21.732472210033805,City C
2023-08-23,23.870803049094082,City A
2023-08-24,16.127705156145872,City B
2023-08-25,20.524535825427563,City C
2023-08-26,20.66956461307738,City B
2023-08-27,16.93687130562532,City B
2023-08-28,15.885858378528592,City C
2023-08-29,12.548673060463509,City C
2023-08-30,27.48069818475816,City B
2023-08-31,15.137985553237511,City C
2023-09-01,26.7311053661115,City B
2023-09-02,17.662534131710732,City A
2023-09-03,15.68753350137633,City C
2023-09-04,23.112595701524988,City C
2023-09-05,16.844040291265713,City B
2023-09-06,22.842294594621386,City B
2023-09-07,18.335941175738952,City B
2023-09-08,22.402122480588933,City B
2023-09-09,15.159069680464476,City B
2023-09-10,24.156755289923844,City A
2023-09-11,22.439863413315024,City C
2023-09-12,15.401746549686692,City A
2023-09-13,33.21467860507371,City A
2023-09-14,22.70061513200247,City B
2023-09-15,31.452335352652696,City B
2023-09-16,28.001339093743795,City C
2023-09-17,19.05582609891108,City B
2023-09-18,17.938641226977285,City A
2023-09-19,17.982704082895992,City C
2023-09-20,10.84985724786095,City A
2023-09-21,16.520824403252263,City A
2023-09-22,21.233830119899853,City A
2023-09-23,27.62978780442404,City A
2023-09-24,16.13614058510899,City A
2023-09-25,24.410282996815052,City A
2023-09-26,13.737033292483405,City A
2023-09-27,17.068399873944337,City A
2023-09-28,17.71179702855237,City C
2023-09-29,21.859055407487467,City A
2023-09-30,22.286548233604055,City B
2023-10-01,24.81170872407173,City C
2023-10-02,23.854184802024683,City B
2023-10-03,21.21584107701246,City A
2023-10-04,21.95182471754311,City C
2023-10-05,27.94265345548766,City C
2023-10-06,17.445369093838686,City B
2023-10-07,23.873641595335812,City C
2023-10-08,10.959280367508743,City B
2023-10-09,22.05667121448804,City C
2023-10-10,17.58375228760446,City C
2023-10-11,20.01285591215755,City A
2023-10-12,25.200431225268517,City A
2023-10-13,20.823219047631987,City A
2023-10-14,24.425937706044635,City A
2023-10-15,27.368824075692025,City B
2023-10-16,21.945469844328603,City C
2023-10-17,25.855205323102442,City C
2023-10-18,18.367195111603962,City A
2023-10-19,19.95895058865193,City C
2023-10-20,17.38690291800761,City A
2023-10-21,25.214887973231882,City A
2023-10-22,22.070456768967976,City C
2023-10-23,17.463827690525388,City A
2023-10-24,20.77334416823166,City B
2023-10-25,25.20784194409291,City A
2023-10-26,19.803660044810233,City A
2023-10-27,15.255335945751183,City B
2023-10-28,20.65955877893706,City A
2023-10-29,10.097172044655302,City A
2023-10-30,23.843853221997374,City A
2023-10-31,17.893362063376596,City B
2023-11-01,17.653446318604466,City A
2023-11-02,24.378478393897534,City A
2023-11-03,13.174185613874156,City C
2023-11-04,29.735493214101787,City B
2023-11-05,17.59878979130888,City B
2023-11-06,17.383745283075523,City B
2023-11-07,25.106123715835814,City A
2023-11-08,23.54347636555213,City B
2023-11-09,32.25614859537538,City B
2023-11-10,18.9439700818424,City A
2023-11-11,19.39796680667795,City C
2023-11-12,12.603420100183733,City B
2023-11-13,18.339488613255874,City B
2023-11-14,16.39284352214122,City B
2023-11-15,17.756164934472505,City B
2023-11-16,11.279061217230224,City A
2023-11-17,28.30303779947257,City B
2023-11-18,12.916982587871797,City A
2023-11-19,5.988986008041435,City A
2023-11-20,14.057877892084903,City C
2023-11-21,16.980802236019244,City B
2023-11-22,14.25222968371441,City B
2023-11-23,25.491517703662563,City B
2023-11-24,19.310804107019532,City C
2023-11-25,20.126928022032295,City B
2023-11-26,23.051958821527062,City A
2023-11-27,21.43006263489059,City B
2023-11-28,24.892836487230216,City C
2023-11-29,14.452612231819273,City B
2023-11-30,17.262409496602842,City C
2023-12-01,23.32983573034769,City B
2023-12-02,7.32722768957885,City C
2023-12-03,13.124077603413795,City B
2023-12-04,22.504961160899732,City B
2023-12-05,17.598754825025374,City C
2023-12-06,24.68053775054849,City B
2023-12-07,24.045901484265812,City C
2023-12-08,14.00953559904481,City B
2023-12-09,22.033285437334406,City A
2023-12-10,26.00848927833753,City C
2023-12-11,20.73717200825486,City C
2023-12-12,15.112675613770655,City B
2023-12-13,24.39694970956685,City A
2023-12-14,23.17712263276998,City C
2023-12-15,22.71305391749398,City A
2023-12-16,23.579694467184957,City C
2023-12-17,5.026935698861905,City B
2023-12-18,24.40468780540486,City A
2023-12-19,29.040659052894878,City A
2023-12-20,22.183192373146465,City C
2023-12-21,20.963644982498636,City A
2023-12-22,23.482193366957198,City B
2023-12-23,21.691127368425576,City A
2023-12-24,23.25890630850308,City A
2023-12-25,20.007355001227054,City B
2023-12-26,16.1664757273155,City A
2023-12-27,14.978386438926933,City A
2023-12-28,15.00904135884068,City B
2023-12-29,13.134787245245523,City B
2023-12-30,14.661289944904468,City A
2023-12-31,28.806330637099315,City B
2024-01-01,23.770478318281214,City A
2024-01-02,16.874863046576642,City C
2024-01-03,18.04803653007246,City C
2024-01-04,20.562787654532272,City A
2024-01-05,16.72227485257821,City A
2024-01-06,20.337584285871625,City A
2024-01-07,23.888020689514562,City B
2024-01-08,19.82128633225913,City A
2024-01-09,21.68007871330996,City B
2024-01-10,24.432457696798078,City B
2024-01-11,18.63934121990896,City A
2024-01-12,21.423952995671815,City C
2024-01-13,18.453112035583192,City A
2024-01-14,19.85735565082792,City C
2024-01-15,18.3763486745852,City B
2024-01-16,17.355650732219424,City C
2024-01-17,20.86855926493512,City A
2024-01-18,22.832726579091062,City C
2024-01-19,20.731522230005222,City C
2024-01-20,22.49363479155966,City A
2024-01-21,16.31034109879385,City C
2024-01-22,13.981324039001102,City A
2024-01-23,22.085217514838018,City A
2024-01-24,23.43940695587377,City C
2024-01-25,20.249286332999112,City C
2024-01-26,26.740178902123596,City C
2024-01-27,24.538493989939493,City C
2024-01-28,33.402854203845,City C
2024-01-29,18.995957430021672,City A
2024-01-30,15.005756019523158,City C
2024-01-31,16.299316046302433,City A
2024-02-01,17.17251096812672,City C
2024-02-02,22.380156917190572,City C
2024-02-03,9.209657180193716,City C
2024-02-04,26.592755090454183,City C
2024-02-05,18.80351704428828,City B
2024-02-06,18.766032211056242,City B
2024-02-07,14.603284169875025,City C
2024-02-08,19.428872242749097,City B
2024-02-09,20.06619883833767,City B
2024-02-10,19.390275361998615,City A
2024-02-11,21.695296279712153,City B
2024-02-12,17.051839790244852,City A
2024-02-13,15.520921197945864,City C
2024-02-14,22.7416406524899,City C
2024-02-15,20.493337269078978,City C
2024-02-16,20.985905275986838,City B
2024-02-17,25.29513627220983,City C
2024-02-18,14.887178043696572,City A
2024-02-19,15.723797713745679,City B
2024-02-20,26.28609825414497,City B
2024-02-21,12.585583212129787,City A
2024-02-22,13.45293926834493,City B
2024-02-23,24.08930915592498,City B
2024-02-24,21.191000960110195,City A
2024-02-25,20.52616068529638,City C
2024-02-26,19.541702959498085,City B
2024-02-27,20.156337735137846,City A
2024-02-28,19.53943942654022,City B
2024-02-29,26.77721351297209,City A
2024-03-01,18.009259356249625,City B
2024-03-02,19.193132318611106,City C
2024-03-03,28.972244026125367,City A
2024-03-04,20.13754851014918,City C
2024-03-05,31.16008194762589,City A
2024-03-06,19.475101494905232,City B
2024-03-07,26.837074912300793,City B
2024-03-08,11.723279808451611,City B
2024-03-09,20.768222304078332,City B
2024-03-10,12.077632184245322,City A
2024-03-11,24.222271533022933,City A
2024-03-12,13.935660918954877,City B
2024-03-13,21.418847771916727,City C
2024-03-14,18.589020616547824,City B
2024-03-15,14.208984074079856,City C
2024-03-16,11.903200085512287,City A
2024-03-17,17.444797682099452,City A
2024-03-18,28.703147229476656,City B
2024-03-19,18.53257472555311,City B
2024-03-20,24.58610771057928,City B
2024-03-21,19.71478566168906,City A
2024-03-22,24.38363386845226,City B
2024-03-23,10.865443108477411,City B
2024-03-24,17.984058465752334,City C
2024-03-25,24.747027618966094,City A
2024-03-26,19.183725255834105,City B
2024-03-27,19.567723586444764,City C
2024-03-28,17.847690440571036,City C
2024-03-29,25.74689691683562,City B
2024-03-30,21.48757176977473,City A
2024-03-31,20.22011138087674,City C
2024-04-01,23.215272726696462,City A
